product_id,sku,price,quantity
5213,W0529.B3.SAB.01,4850.50,3
5214,W0284.B3.SAB.01,4221.36,3
5215,W0075.B3.SAB.01,4201.06,3
5216,W0074.B3.SAB.01,2927.40,3
5217,W0010.B3.SAB.01,2906.49,3
5218,W0076.B3.SAB.01,2801.94,3
5219,W0014.B3.SAB.01,3094.68,3
5220,W0557.B3.SAB.01,3157.41,3
5223,W0087.B3.SAB.01,4261.95,3
5226,W0538.B3.SAB.01,3511.03,3
5228,W0274.B3.SAB.01,5499.94,3
5229,W0026.B3.SAB.01,3073.77,3
5230,W0028.B3.SAB.01,3345.60,3
5231,W0067.B3.SAB.01,2801.94,3
5232,W0354.B3.SAB.01,3998.11,3
5233,W0182.B3.SAB.01,3450.15,3
5234,W0330.B3.SAB.01,3470.45,3
5236,W0006.B3.SAB.01,3011.04,3
5237,W0068.B3.SAB.01,2571.93,3
5238,W0264.B3.SAB.01,3409.56,3
5239,W0312.B3.SAB.01,3345.60,3
5240,W0303.B3.SAB.01,4201.06,3
5241,W0077.B3.SAB.01,2488.29,3
5242,W0005.B3.SAB.01,2906.49,3
5243,W0019.B3.SAB.01,3136.50,3
5244,W0119.B3.SAB.01,2697.39,3
5245,W0301.B3.SAB.01,3031.95,3
5246,W0304.B3.SAB.01,3324.69,3
5247,W0037.B3.SAB.01,4911.39,3
5248,W0182.B3.SAB.02,5256.40,3
5249,W0308.B3.SAB.01,3734.28,3
5250,W0309.B3.SAB.01,6555.28,3
5251,W0422.B3.SAB.01,5459.35,3
5252,W0403.B3.SAB.01,3856.05,3
5253,W0078.B3.SAB.01,3387.42,3
5254,W0002.B3.SAB.01,3136.50,3
5255,W0105.B3.SAB.01,3031.95,3
5257,W0428.B3.TAP.01,2195.55,3
5258,W0072.B3.TAP.01,3094.68,3
5259,W0185.B3.TAP.01,3115.59,3
5260,W0238.B3.TAP.01,2321.01,3
5261,W0449.B3.TAP.01,3136.50,3
5262,W0414.B3.TAP.01,2592.84,3
5263,W0411.B3.TAP.01,2300.10,3
5265,W0066.B3.TAP.01,2760.12,3
5266,W0084.B3.TAP.01,2551.02,3
5267,W0284.B3.TAP.01,4099.59,3
5268,W0075.B3.TAP.01,4079.30,3
5269,W0074.B3.TAP.01,2801.94,3
5270,W0010.B3.TAP.01,2760.12,3
5271,W0076.B3.TAP.01,2655.57,3
5272,W0557.B3.TAP.01,3136.50,3
5274,W0087.B3.TAP.01,4302.54,3
5277,W0028.B3.TAP.01,3094.68,3
5278,W0067.B3.TAP.01,2551.02,3
5279,W0354.B3.TAP.01,3774.87,3
5280,W0182.B3.TAP.01,3324.69,3
5281,W0330.B3.TAP.01,3345.60,3
5283,W0006.B3.TAP.01,2760.12,3
5284,W0068.B3.TAP.01,2321.01,3
5285,W0264.B3.TAP.01,3282.87,3
5286,W0312.B3.TAP.01,3115.59,3
5287,W0303.B3.TAP.01,3957.52,3
5288,W0077.B3.TAP.01,2237.37,3
5289,W0005.B3.TAP.01,2676.48,3
5290,W0019.B3.TAP.01,2885.58,3
5291,W0119.B3.TAP.01,2446.47,3
5292,W0301.B3.TAP.01,2781.03,3
5293,W0304.B3.TAP.01,3094.68,3
5294,W0037.B3.TAP.01,4363.43,3
5295,W0182.B3.TAP.02,4708.44,3
5296,W0308.B3.TAP.01,3241.05,3
5297,W0106.B3.TAP.01,2571.93,3
5298,W0066.B3.TOL.01,2509.20,3
5299,W0284.B3.TOL.01,3856.05,3
5300,W0014.B3.TOL.01,2697.39,3
5301,W0076.B3.TOL.01,2404.65,3
5302,W0087.B3.TOL.01,4059.00,3
5303,W0019.B3.TOL.01,2739.21,3
5304,W0077.B3.TOL.01,2070.09,3
5305,W0301.B3.TOL.01,2613.75,3
5306,W0044.B3.TOP.01,2153.73,3
5307,W0301.B3.TOP.01,2571.93,3
5308,W0400.B3.TOB.01,3220.14,3
5309,W0038.B3.TOB.01,2864.67,3
5310,W0313.B3.TOB.01,6677.05,3
5311,W0527.B3.TOB.01,4383.72,3
5312,W0039.B3.TOB.01,1894.20,3
5313,W0044.B3.TOB.01,2195.55,3
5314,W0514.B3.TOB.01,3937.23,3
5315,W0040.B3.TOB.01,2279.19,3
5316,W0003.B3.TOB.01,2801.94,3
5317,W0511.B3.TOB.01,3368.97,3
5319,W0040.B3.TOB.02,3115.59,3
5320,W0103.B3.TOB.01,2760.12,3
5322,W0222.B3.TOB.02,1937.25,3
5324,W0072.B3.TOB.01,3031.95,3
5325,W0346.B3.TOP.02,2132.82,3
5326,W0066.B3.TOB.01,2488.29,3
5327,W0084.B3.TOB.01,2279.19,3
5328,W0075.B3.TOB.01,3815.46,3
5329,W0074.B3.TOB.01,2530.11,3
5330,W0010.B3.TOB.01,2488.29,3
5331,W0076.B3.TOB.01,2383.74,3
5332,W0014.B3.TOB.01,2676.48,3
5333,W0557.B3.TOB.01,2843.76,3
5336,W0087.B3.TOB.01,4038.70,3
5337,W0106.B3.TOB.01,2279.19,3
5341,W0538.B3.TOB.01,3220.14,3
5342,W0274.B3.TOB.01,5134.64,3
5343,W0028.B3.TOB.01,3031.95,3
5344,W0067.B3.TOB.01,2383.74,3
5346,W0006.B3.TOB.01,2592.84,3
5347,W0068.B3.TOB.01,2153.73,3
5348,W0264.B3.TOB.01,3115.59,3
5349,W0005.B3.TOB.01,2488.29,3
5350,W0019.B3.TOB.01,2718.30,3
5351,W0119.B3.TOB.01,2279.19,3
5352,W0301.B3.TOB.01,2613.75,3
5353,W0037.B3.TOB.01,3977.82,3
5355,W0080.B3.TOB.01,4059.00,3
5356,W0148.B3.TOB.01,2990.13,3
5357,W0150.B3.TOB.01,3632.80,3
5358,W0002.B3.TOB.01,2634.66,3
5359,W0078.B3.TOB.01,2885.58,3
5360,W0094.B3.TOB.01,2091.00,3
5361,W0105.B3.TOB.01,2404.65,3
5363,W0050.B3.TOB.01,2718.30,3
5364,W0012.B3.TOB.01,2885.58,3
5365,W0031.B3.TOB.01,2300.10,3
5366,W0068.B3.EMG.01,3094.68,3
5367,W0111.B3.EMG.01,2174.64,3
5368,W0428.B3.EMG.01,2425.56,3
5371,W0271.B3.EMG.01,3511.03,3
5372,W0411.B3.EMG.01,2551.02,3
5378,W0185.B3.EMG.01,3345.60,3
5379,W0238.B3.EMG.01,2551.02,3
5380,W0449.B3.EMG.01,3366.51,3
5381,W0414.B3.EMG.01,2822.85,3
5382,W0072.B3.EMG.01,3220.14,3
5387,W0066.B3.EMG.01,3450.15,3
5388,W0084.B3.EMG.01,3345.60,3
5389,W0284.B3.EMG.01,4789.62,3
5390,W0075.B3.EMG.01,4769.32,3
5391,W0074.B3.EMG.01,3490.74,3
5392,W0010.B3.EMG.01,3450.15,3
5393,W0076.B3.EMG.01,3348.67,3
5394,W0087.B3.EMG.01,4972.27,3
5396,W0028.B3.EMG.01,3734.28,3
5397,W0067.B3.EMG.01,3220.14,3
5398,W0354.B3.EMG.01,4343.13,3
5399,W0182.B3.EMG.01,3957.52,3
5400,W0330.B3.EMG.01,3977.82,3
5402,W0006.B3.EMG.01,3328.38,3
5403,W0312.B3.EMG.01,3754.57,3
5404,W0303.B3.EMG.01,4525.78,3
5405,W0077.B3.EMG.01,3011.04,3
5406,W0005.B3.EMG.01,3324.69,3
5407,W0019.B3.EMG.01,3429.85,3
5408,W0119.B3.EMG.01,3115.59,3
5409,W0301.B3.EMG.01,3328.38,3
5410,W0304.B3.EMG.01,3713.99,3
5411,W0037.B3.EMG.01,5540.53,3
5412,W0182.B3.EMG.02,5682.60,3
5413,W0308.B3.EMG.01,4383.72,3
5444,W0002.R3.AMV.01,2613.75,3
5445,W0010.R3.AMV.01,2467.38,3
5446,W0014.R3.AMV.01,2655.57,3
5448,W0066.R3.AMV.01,2467.38,3
5449,W0072.R3.AMV.01,3031.95,3
5450,W0074.R3.AMV.01,2509.20,3
5451,W0075.R3.AMV.01,3795.16,3
5452,W0076.R3.AMV.01,2362.83,3
5453,W0084.R3.AMV.01,2258.28,3
5454,W0087.R3.AMV.01,4018.41,3
5455,W0094.R3.AMV.01,2070.09,3
5457,W0106.R3.AMV.01,2258.28,3
5459,W0274.R3.AMV.01,5114.34,3
5460,W0538.R3.AMV.01,3199.23,3
5462,W0557.R3.AMV.01,2822.85,3
5464,W0557.R3.SAW.01,3470.45,3
5465,W0002.R3.CIY.01,2613.75,3
5466,W0010.R3.CIY.01,2467.38,3
5467,W0066.R3.CIY.01,2467.38,3
5468,W0074.R3.CIY.01,2488.29,3
5469,W0075.R3.CIY.01,3795.16,3
5470,W0076.R3.CIY.01,2341.92,3
5471,W0084.R3.CIY.01,2237.37,3
5472,W0087.R3.CIY.01,4018.41,3
5473,W0094.R3.CIY.01,2070.09,3
5475,W0106.R3.CIY.01,2258.28,3
5478,W0511.R3.CIY.01,3308.08,3
5480,W0557.R3.CIY.01,2822.85,3
5483,W0076.R3.DIB.01,3199.23,3
5485,W0529.R3.DIB.01,5317.29,3
5487,W0557.R3.DIB.01,3551.63,3
5488,W0559.R3.DIB.01,5114.34,3
5490,W0091.R3.DIB.02,1915.73,3
5493,W0111.R3.DIB.01,2070.09,3
5495,W0496.R3.DIB.01,2153.73,3
5496,W0002.R3.GAR.01,2592.84,3
5497,W0010.R3.GAR.01,2446.47,3
5498,W0040.R3.GAR.02,2990.13,3
5501,W0076.R3.GAR.01,2341.92,3
5502,W0094.R3.GAR.01,2049.18,3
5504,W0103.R3.GAR.01,2634.66,3
5505,W0106.R3.GAR.01,2258.28,3
5507,W0076.R3.MOP.01,2969.22,3
5508,W0575.R3.MOP.01,3409.56,3
5509,W0010.R3.PEG.01,2488.29,3
5510,W0040.R3.PEG.01,2425.56,3
5511,W0066.R3.PEG.01,2488.29,3
5512,W0074.R3.PEG.01,2509.20,3
5513,W0075.R3.PEG.01,3795.16,3
5514,W0076.R3.PEG.01,2362.83,3
5515,W0084.R3.PEG.01,2258.28,3
5516,W0087.R3.PEG.01,4018.41,3
5517,W0103.R3.PEG.01,2885.58,3
5518,W0538.R3.PEG.01,3241.05,3
5520,W0557.R3.PEG.01,2843.76,3
5521,W0044.R3.TOP.01,2153.73,3
5522,W0076.R3.TOP.01,2362.83,3
5523,W0301.R3.TOP.01,2571.93,3
5532,W0002.R3.RUR.01,2927.40,3
5533,W0005.R3.RUR.01,2739.21,3
5534,W0006.R3.RUR.01,2843.76,3
5535,W0010.R3.RUR.01,2760.12,3
5536,W0012.R3.RUR.01,3303.78,3
5537,W0014.R3.RUR.01,2948.31,3
5539,W0019.R3.RUR.01,2969.22,3
5540,W0028.R3.RUR.01,3178.32,3
5541,W0031.R3.RUR.01,2822.85,3
5542,W0037.R3.RUR.01,4363.43,3
5543,W0050.R3.RUR.01,3136.50,3
5544,W0066.R3.RUR.01,2781.03,3
5545,W0067.R3.RUR.01,2613.75,3
5546,W0068.R3.RUR.01,2404.65,3
5547,W0072.R3.RUR.01,3073.77,3
5548,W0074.R3.RUR.01,2801.94,3
5549,W0075.R3.RUR.01,4079.30,3
5550,W0076.R3.RUR.01,2655.57,3
5551,W0077.R3.RUR.01,2300.10,3
5552,W0078.R3.RUR.01,3073.77,3
5553,W0084.R3.RUR.01,2551.02,3
5554,W0087.R3.RUR.01,4302.54,3
5555,W0105.R3.RUR.01,2718.30,3
5556,W0119.R3.RUR.01,2530.11,3
5557,W0182.R3.RUR.01,3387.42,3
5558,W0182.R3.RUR.02,4546.08,3
5562,W0238.R3.RUR.01,2321.01,3
5563,W0264.R3.RUR.01,3345.60,3
5564,W0271.R3.RUR.01,3282.87,3
5565,W0274.R3.RUR.01,5581.13,3
5566,W0284.R3.RUR.01,4099.59,3
5567,W0301.R3.RUR.01,2843.76,3
5568,W0303.R3.RUR.01,4018.41,3
5569,W0304.R3.RUR.01,3157.41,3
5570,W0308.R3.RUR.01,3073.77,3
5571,W0310.R3.RUR.01,3916.93,3
5572,W0312.R3.RUR.01,3178.32,3
5574,W0330.R3.RUR.01,3308.08,3
5575,W0354.R3.RUR.01,3835.75,3
5577,W0403.R3.RUR.01,3571.92,3
5578,W0411.R3.RUR.01,2300.10,3
5580,W0414.R3.RUR.01,2571.93,3
5581,W0422.R3.RUR.01,5175.22,3
5582,W0428.R3.RUR.01,2195.55,3
5583,W0449.R3.RUR.01,3136.50,3
5585,W0486.R3.RUR.01,3387.42,3
5586,W0529.R3.RUR.01,4728.73,3
5587,W0538.R3.RUR.01,3571.92,3
5589,W0557.R3.RUR.01,3136.50,3
5590,W0559.R3.RUR.01,4667.85,3
5600,W0002.R3.SAB.01,3136.50,3
5601,W0005.R3.SAB.01,2906.49,3
5602,W0006.R3.SAB.01,3011.04,3
5603,W0010.R3.SAB.01,2906.49,3
5604,W0014.R3.SAB.01,3094.68,3
5606,W0019.R3.SAB.01,3136.50,3
5607,W0026.R3.SAB.01,3073.77,3
5608,W0028.R3.SAB.01,3345.60,3
5609,W0037.R3.SAB.01,4911.39,3
5611,W0066.R3.SAB.01,2906.49,3
5612,W0067.R3.SAB.01,2801.94,3
5613,W0068.R3.SAB.01,2571.93,3
5614,W0072.R3.SAB.01,3094.68,3
5615,W0074.R3.SAB.01,2927.40,3
5616,W0075.R3.SAB.01,4201.06,3
5617,W0076.R3.SAB.01,2801.94,3
5618,W0077.R3.SAB.01,2488.29,3
5619,W0078.R3.SAB.01,3387.42,3
5620,W0084.R3.SAB.01,2676.48,3
5621,W0087.R3.SAB.01,4261.95,3
5622,W0105.R3.SAB.01,3031.95,3
5623,W0119.R3.SAB.01,2697.39,3
5624,W0182.R3.SAB.01,3450.15,3
5625,W0182.R3.SAB.02,5256.40,3
5626,W0185.R3.SAB.01,3115.59,3
5628,W0238.R3.SAB.01,2321.01,3
5629,W0264.R3.SAB.01,3409.56,3
5630,W0264.R3.EMG.01,3916.93,3
5631,W0271.R3.SAB.01,3303.78,3
5632,W0274.R3.SAB.01,5499.94,3
5633,W0284.R3.SAB.01,4221.36,3
5634,W0301.R3.SAB.01,3031.95,3
5635,W0303.R3.SAB.01,4201.06,3
5636,W0304.R3.SAB.01,3324.69,3
5637,W0308.R3.SAB.01,3734.28,3
5638,W0312.R3.SAB.01,3345.60,3
5641,W0330.R3.SAB.01,3470.45,3
5642,W0354.R3.SAB.01,3998.11,3
5643,W0358.R3.SAB.01,4343.13,3
5645,W0403.R3.SAB.01,3856.05,3
5646,W0411.R3.SAB.01,2300.10,3
5648,W0414.R3.SAB.01,2592.84,3
5649,W0422.R3.SAB.01,5459.35,3
5650,W0428.R3.SAB.01,2195.55,3
5651,W0449.R3.SAB.01,3136.50,3
5653,W0455.R3.SAB.01,3673.39,3
5654,W0487.R3.SAB.01,3774.87,3
5655,W0529.R3.SAB.01,4850.50,3
5656,W0538.R3.SAB.01,3511.03,3
5658,W0557.R3.SAB.01,3157.41,3
5659,W0559.R3.SAB.01,4769.32,3
5661,W0222.R3.SAB.02,2001.83,3
5662,W0005.R3.EMG.01,3324.69,3
5663,W0006.R3.EMG.01,3328.38,3
5664,W0010.R3.EMG.01,3450.15,3
5665,W0028.R3.EMG.01,3734.28,3
5666,W0037.R3.EMG.01,5540.53,3
5668,W0066.R3.EMG.01,3450.15,3
5669,W0067.R3.EMG.01,3220.14,3
5670,W0068.R3.EMG.01,3094.68,3
5671,W0072.R3.EMG.01,3220.14,3
5672,W0074.R3.EMG.01,3490.74,3
5673,W0075.R3.EMG.01,4769.32,3
5674,W0076.R3.EMG.01,3348.67,3
5675,W0077.R3.EMG.01,3011.04,3
5676,W0084.R3.EMG.01,3345.60,3
5677,W0087.R3.EMG.01,4972.27,3
5678,W0119.R3.EMG.01,3115.59,3
5679,W0182.R3.EMG.01,3957.52,3
5680,W0182.R3.EMG.02,5682.60,3
5681,W0185.R3.EMG.01,3345.60,3
5682,W0238.R3.EMG.01,2551.02,3
5683,W0271.R3.EMG.01,3511.03,3
5684,W0284.R3.EMG.01,4789.62,3
5685,W0301.R3.EMG.01,3328.38,3
5686,W0303.R3.EMG.01,4525.78,3
5687,W0304.R3.EMG.01,3713.99,3
5688,W0308.R3.EMG.01,4383.72,3
5689,W0312.R3.EMG.01,3754.57,3
5691,W0330.R3.EMG.01,3977.82,3
5692,W0354.R3.EMG.01,4343.13,3
5694,W0411.R3.EMG.01,2551.02,3
5696,W0414.R3.EMG.01,2822.85,3
5697,W0428.R3.EMG.01,2425.56,3
5698,W0449.R3.EMG.01,3366.51,3
5702,W0005.R3.TAP.01,2676.48,3
5703,W0006.R3.TAP.01,2760.12,3
5704,W0010.R3.TAP.01,2760.12,3
5705,W0019.R3.TAP.01,2885.58,3
5706,W0028.R3.TAP.01,3094.68,3
5707,W0037.R3.TAP.01,4363.43,3
5709,W0066.R3.TAP.01,2760.12,3
5710,W0067.R3.TAP.01,2551.02,3
5711,W0068.R3.TAP.01,2321.01,3
5712,W0074.R3.TAP.01,2801.94,3
5713,W0075.R3.TAP.01,4079.30,3
5714,W0077.R3.TAP.01,2237.37,3
5715,W0084.R3.TAP.01,2551.02,3
5716,W0087.R3.TAP.01,4302.54,3
5717,W0119.R3.TAP.01,2446.47,3
5718,W0182.R3.TAP.01,3324.69,3
5719,W0182.R3.TAP.02,4708.44,3
5720,W0238.R3.TAP.01,2321.01,3
5721,W0264.R3.TAP.01,3282.87,3
5722,W0284.R3.TAP.01,4099.59,3
5723,W0301.R3.TAP.01,2781.03,3
5724,W0303.R3.TAP.01,3957.52,3
5725,W0304.R3.TAP.01,3094.68,3
5726,W0312.R3.TAP.01,3115.59,3
5727,W0330.R3.TAP.01,3345.60,3
5728,W0354.R3.TAP.01,3774.87,3
5730,W0411.R3.TAP.01,2300.10,3
5731,W0428.R3.TAP.01,2195.55,3
5732,W0449.R3.TAP.01,3136.50,3
5734,W0557.R3.TAP.01,3052.86,3
5736,W0003.R3.TOB.01,2801.94,3
5737,W0005.R3.TOB.01,2488.29,3
5738,W0006.R3.TOB.01,2592.84,3
5739,W0010.R3.TOB.01,2488.29,3
5740,W0012.R3.TOB.01,2885.58,3
5741,W0014.R3.TOB.01,2676.48,3
5742,W0019.R3.TOB.01,2718.30,3
5743,W0028.R3.TOB.01,3031.95,3
5744,W0031.R3.TOB.01,2300.10,3
5745,W0037.R3.TOB.01,3977.82,3
5746,W0038.R3.TOB.01,2864.67,3
5747,W0039.R3.TOB.01,1894.20,3
5748,W0040.R3.TOB.01,2279.19,3
5750,W0044.R3.TOB.01,2195.55,3
5753,W0050.R3.TOB.01,2718.30,3
5754,W0067.R3.TOB.01,2383.74,3
5755,W0068.R3.TOB.01,2153.73,3
5756,W0072.R3.TOB.01,3031.95,3
5757,W0074.R3.TOB.01,2530.11,3
5758,W0075.R3.TOB.01,3815.46,3
5759,W0076.R3.TOB.01,2383.74,3
5760,W0078.R3.TOB.01,2885.58,3
5761,W0084.R3.TOB.01,2279.19,3
5762,W0087.R3.TOB.01,4038.70,3
5763,W0094.R3.TOB.01,2091.00,3
5765,W0103.R3.TOB.01,2760.12,3
5766,W0105.R3.TOB.01,2404.65,3
5767,W0106.R3.TOB.01,2279.19,3
5768,W0119.R3.TOB.01,2279.19,3
5770,W0148.R3.TOB.01,2990.13,3
5771,W0150.R3.TOB.01,3632.80,3
5772,W0264.R3.TOB.01,3115.59,3
5773,W0274.R3.TOB.01,5134.64,3
5774,W0301.R3.TOB.01,2613.75,3
5776,W0313.R3.TOB.01,6677.05,3
5778,W0400.R3.TOB.01,3220.14,3
5779,W0511.R3.TOB.01,3368.97,3
5780,W0514.R3.TOB.01,3937.23,3
5781,W0527.R3.TOB.01,4383.72,3
5782,W0538.R3.TOB.01,3220.14,3
5784,W0557.R3.TOB.01,2843.76,3
5785,W0014.R3.TOL.01,2697.39,3
5786,W0019.R3.TOL.01,2739.21,3
5787,W0066.R3.TOL.01,2509.20,3
5788,W0076.R3.TOL.01,2404.65,3
5789,W0077.R3.TOL.01,2070.09,3
5790,W0087.R3.TOL.01,4059.00,3
5791,W0284.R3.TOL.01,3856.05,3
5792,W0301.R3.TOL.01,2613.75,3
5794,W0215.R3.DIB.01,4059.00,3
5795,W0297.R3.XXX.02,3073.77,3
5796,W0096.R3.DIB.01,2087.92,3
5797,W0100.R3.DIB.01,1592.85,3
5798,W0297.R3.XXX.01,3178.32,3
5800,W0510.R3.DIB.01,3612.51,3
5801,W0528.R3.DIB.01,2087.92,3
5802,W0555.R3.DIB.01,2571.93,3
5804,W0107.R3.DIB.01,2153.73,3
5805,W0523.B3.DIW.01,1350.54,3
5811,W0222.B3.DIW.05,2969.22,3
5813,W0320.B3.DIW.09,7082.95,3
5817,W0579.B3.DIW.01,1958.77,3
5818,W0221.B3.DIW.03,2321.01,3
5819,W0579.B3.DIW.02,2425.56,3
5820,W0579.B3.DIW.03,3199.23,3
5821,W0220.B3.DIW.10,7184.43,3
5822,W0306.B3.DIB.01,1592.85,3
5823,W0510.B3.DIB.01,3612.51,3
5827,W0010.B3.GAR.01,2446.47,3
5829,W0002.B3.GAR.01,2592.84,3
5834,W0527.B3.MOP.01,6494.40,3
5835,W0346.B3.SAB.02,2321.01,3
5836,W0014.B3.TAP.01,2948.31,3
5837,W0003.B3.TOP.01,2739.21,3
5841,W0202.R3.DIW.01,4180.77,3
5842,W0173.R3.DIW.01,2864.67,3
5845,W0220.R3.DIW.09,6088.50,3
5846,W0550.R3.DIW.02,7387.38,3
5847,W0508.R3.DIW.02,8442.72,3
5848,W0539.R3.DIW.04,18435.85,3
5849,W0220.R3.DIW.12,19656.01,3
5850,W0579.R3.DIW.02,2425.56,3
5856,W0579.R3.DIW.01,1958.77,3
5857,W0579.R3.DIW.03,3199.23,3
5858,W0441.R3.XXX.01,3011.04,3
5859,W0440.R3.XXX.01,3531.33,3
5861,W0306.R3.DIB.01,1592.85,3
5863,W0091.R3.DIB.01,1980.30,3
5869,W0527.R3.MOP.01,6494.40,3
5870,W0040.R3.PEG.02,3136.50,3
5873,W0185.R3.RUR.01,3115.59,3
5881,W0309.R3.SAB.01,6555.28,3
5882,W0019.R3.EMG.01,3429.85,3
5883,W0014.R3.TAP.01,2948.31,3
5884,W0414.R3.TAP.01,2592.84,3
5885,W0076.R3.TAP.01,2655.57,3
5886,W0185.R3.TAP.01,3115.59,3
5887,W0308.R3.TAP.01,3241.05,3
5888,W0003.R3.TOP.01,2739.21,3
5890,W0066.R3.TOB.01,2488.29,3
5892,W0002.R3.TOB.01,2634.66,3
5893,W0040.R3.TOB.02,3115.59,3
5894,W0080.R3.TOB.01,4059.00,3
5902,W0320.Z3.DIW.09,7082.95,3
5904,W0579.Z3.DIW.01,1958.77,3
5906,W0579.Z3.DIW.03,3199.23,3
5908,W0220.Z3.DIW.09,6088.50,3
5909,W0579.Z3.DIW.02,2425.56,3
7128,K0032.Z3.DIW.03,2467.38,3
7130,K0034.Z3.DIW.01,2049.18,3
7131,K0034.Z3.DIW.02,2362.83,3
7132,K0035.Z3.DIW.01,1306.26,3
7133,K0037.Z3.DIW.01,4627.26,3
7140,K0055.Z3.DIW.01,1416.96,3
7142,K0057.Z3.DIW.01,1700.47,3
7143,K0057.Z3.DIW.02,1851.15,3
7144,K0057.Z3.DIW.03,2111.91,3
7145,K0057.Z3.DIW.04,2362.83,3
7146,K0057.Z3.DIW.05,2676.48,3
7147,K0058.Z3.DIW.01,1306.26,3
7148,K0058.Z3.DIW.02,1463.70,3
7149,K0058.Z3.DIW.03,2153.73,3
7151,K0060.Z3.DIW.01,1700.47,3
7153,K0065.Z3.DIW.01,2001.83,3
7154,K0065.Z3.DIW.02,2258.28,3
7155,K0065.Z3.DIW.03,3031.95,3
7156,K0066.Z3.DIW.01,1062.72,3
7158,K0067.Z3.DIW.01,2132.82,3
7161,K0068.Z3.DIW.01,3282.87,3
7165,K0088.Z3.DIW.01,2404.65,3
7166,K0088.Z3.DIW.02,3345.60,3
7167,K0088.Z3.DIW.03,3551.63,3
7178,K0222.Z3.DIW.05,2362.83,3
7180,K0220.Z3.DIW.07,6108.79,3
7183,K0222.Z3.DIW.01,1937.25,3
7184,K0222.Z3.DIW.02,2132.82,3
7185,K0222.Z3.DIW.03,3282.87,3
7187,K0294.Z3.DIW.01,3957.52,3
7189,K0329.Z3.DIW.01,2488.29,3
7190,K0329.Z3.DIW.02,2801.94,3
7191,K0343.Z3.DIW.01,2801.94,3
7192,K0381.Z3.DIW.01,4911.39,3
7196,K0501.Z3.DIW.01,1195.56,3
7197,K0501.Z3.DIW.02,1328.40,3
7207,K0222.Z3.RUR.04,1217.70,3
7208,K0032.Z3.SAB.03,1442.17,3
7211,K0222.Z3.EMG.03,1592.85,3
7212,K0222.Z3.EMG.04,3052.86,3
7213,K0032.Z3.EMG.03,1958.77,3
7218,K0222.Z3.TAP.03,1129.14,3
7219,K0222.Z3.TOB.03,1040.58,3
7221,B0003.Z3.DIB.01,1635.90,3
7223,B0003.Z3.DIW.01,2023.35,3
7225,B0005.Z3.RUR.01,1485.22,3
7226,B0005.Z3.SAB.01,1485.22,3
7228,B0005.Z3.TOB.01,1442.17,3
7229,B0006.Z3.DIW.01,3199.23,3
7230,B0008.Z3.DIW.01,1284.12,3
7231,B0009.Z3.DIW.01,752.76,3
7232,B0009.Z3.DIW.02,752.76,3
7233,B0010.Z3.DIW.01,752.76,3
7234,B0010.Z3.DIW.02,752.76,3
7235,B0011.Z3.DIW.01,752.76,3
7236,B0011.Z3.DIW.02,752.76,3
7237,B0012.Z3.DIW.01,752.76,3
7238,B0012.Z3.DIW.02,752.76,3
7245,B0028.Z3.DIW.01,16720.01,3
7247,B0031.Z3.DIW.01,7326.49,3
7248,B0031.Z3.DIW.02,7935.35,3
7249,B0031.Z3.DIW.03,10430.40,3
7250,B0031.Z3.DIW.04,11119.20,3
7251,B0031.Z3.DIW.05,14405.76,3
7253,B0031.Z3.DIW.06,15766.76,3
7261,B0004.Z3.DIW.01,1958.77,3
7263,N0074.Z3.DIW.01,46364.85,3
7264,N0076.Z3.DIW.01,27205.75,3
7265,N0076.Z3.DIW.02,35516.25,3
7267,Z0076.Z3.AMV.01,863.46,3
7268,Z0312.Z3.AMV.01,1894.20,3
7269,Z0422.Z3.AMV.01,2023.35,3
7270,Z0354.R3.AMV.01,2969.22,3
7271,Z0182.Z3.AMV.01,1958.77,3
7272,Z0076.Z3.SAW.01,1722.00,3
7273,Z0076.Z3.CIY.01,841.32,3
7274,Z0312.Z3.CIY.01,1915.73,3
7275,Z0422.Z3.CIY.01,2001.83,3
7276,Z0182.Z3.CIY.01,1980.30,3
7277,Z0185.Z3.DIB.01,1485.22,3
7278,Z0510.Z3.DIB.01,2906.49,3
7279,Z0021.Z3.DIW.01,1306.26,3
7280,Z0023.Z3.DIW.01,1915.73,3
7281,Z0026.Z3.DIW.01,1722.00,3
7284,Z0443.Z3.DIW.01,2488.29,3
7286,Z0076.Z3.GAR.01,841.32,3
7287,Z0312.Z3.GAR.01,1894.20,3
7288,Z0422.Z3.GAR.01,1980.30,3
7289,Z0182.Z3.GAR.01,1980.30,3
7290,Z0569.Z3.COR.01,1506.75,3
7291,Z0570.Z3.COR.01,1129.14,3
7292,Z0076.Z3.PEG.01,863.46,3
7293,Z0001.Z3.TOP.01,974.16,3
7294,Z0076.Z3.TOP.01,863.46,3
7295,Z0312.Z3.TOP.01,1915.73,3
7296,Z0182.Z3.TOP.01,1980.30,3
7297,Z0354.Z3.RUR.01,3094.68,3
7298,D0008.Z3.RUR.01,2801.94,3
7299,Z0001.Z3.RUR.01,1239.84,3
7300,Z0076.Z3.RUR.01,1151.28,3
7301,Z0185.Z3.RUR.01,1372.68,3
7303,Z0308.Z3.RUR.01,1743.52,3
7304,Z0312.Z3.RUR.01,2070.09,3
7305,Z0422.Z3.RUR.01,2279.19,3
7306,Z0443.Z3.RUR.01,1894.20,3
7307,Z0182.Z3.RUR.01,2195.55,3
