product_id,name,price,quantity,sku,ean,category,manufacturer,weight,image,attributes_json,attributes_text,original_price,original_quantity,price_changed,quantity_changed
K0440.B3.XXX.01,Kolczyki K0440 z diamentami białe złoto,5073.75,3,K0440.B3.XXX.01,5906803008296,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/56801/K0440.B3.XXX.01_1.jpg,{},,2500.00,in stock,TAK,TAK
K0441.B3.XXX.01,Kolczyki K0441 z diamentami białe złoto,4322.84,3,K0441.B3.XXX.01,5906803008326,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/56807/K0441.B3.XXX.01_1.jpg,{},,2130.00,in stock,TAK,TAK
K0442.B3.DIB.01,Kolczyki K0442 z czarnymi diamentami białe złoto,4160.47,3,K0442.B3.DIB.01,5906803008364,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/56814/K0442.B3.DIB.01_1.jpg,{},,2050.00,in stock,TAK,TAK
K0511.B3.DIW.01,Kolczyki K0511 z diamentami białe złoto,7326.49,3,K0511.B3.DIW.01,5906803054798,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/47059/K0511.B3.DIW.01_1.jpg,{},,3610.00,in stock,TAK,TAK
K0076.B3.AMV.01,"Kolczyki K0076 Ametyst 2 x 0,50ct białe złoto",1635.90,3,K0076.B3.AMV.01,5906803052480,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46793/K0076.B3.AMV.01_1.jpg,{},,760.00,in stock,TAK,TAK
K0422.B3.AMV.01,"Kolczyki K0422 Ametyst 2 x 0,50ct białe złoto",5195.52,3,K0422.B3.AMV.01,5906803053012,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46971/K0422.B3.AMV.01_1.jpg,{},,2560.00,in stock,TAK,TAK
K0182.B3.AMV.01,"Kolczyki K0182 Ametyst 2 x 0,40ct białe złoto",3815.46,3,K0182.B3.AMV.01,5906803053715,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/52556/K0182.B3.AMV.01_1.jpg,{},,1880.00,in stock,TAK,TAK
K0076.B3.SAW.01,"Kolczyki K0076 Biały Szafir 2 x 0,60ct białe złoto",2969.22,3,K0076.B3.SAW.01,5906803052497,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46795/K0076.B3.SAW.01_1.jpg,{},,1420.00,in stock,TAK,TAK
K0076.B3.CIY.01,"Kolczyki K0076 Cytryn 2 x 0,50ct białe złoto",1614.38,3,K0076.B3.CIY.01,5906803052503,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46797/K0076.B3.CIY.01_1.jpg,{},,750.00,in stock,TAK,TAK
K0422.B3.CIY.01,"Kolczyki K0422 Cytryn 2 x 0,60ct białe złoto",5175.22,3,K0422.B3.CIY.01,5906803053029,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46973/K0422.B3.CIY.01_1.jpg,{},,2550.00,in stock,TAK,TAK
K0182.B3.CIY.01,"Kolczyki K0182 Cytryn 2 x 0,60ct białe złoto",3815.46,3,K0182.B3.CIY.01,5906803053722,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/52558/K0182.B3.CIY.01_1.jpg,{},,1880.00,in stock,TAK,TAK
K0510.B3.DIB.01,"Kolczyki K0510 Czarny Diament 2 x 0,50ct białe złoto",4951.98,3,K0510.B3.DIB.01,5906803008852,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/47055/K0510.B3.DIB.01_1.jpg,{},,2440.00,in stock,TAK,TAK
K0509.B3.DIB.01,"Kolczyki K0509 Czarny Diament 2 x 0,50ct białe złoto",4404.01,3,K0509.B3.DIB.01,5906803008715,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/47039/K0509.B3.DIB.01_1.jpg,{},,2170.00,in stock,TAK,TAK
K0076.B3.GAR.01,"Kolczyki K0076 Granat 2 x 0,60ct białe złoto",1614.38,3,K0076.B3.GAR.01,5906803052510,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46799/K0076.B3.GAR.01_1.jpg,{},,750.00,in stock,TAK,TAK
K0422.B3.GAR.01,"Kolczyki K0422 Granat 2 x 0,70ct białe złoto",5134.64,3,K0422.B3.GAR.01,5906803053036,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46975/K0422.B3.GAR.01_1.jpg,{},,2530.00,in stock,TAK,TAK
K0182.B3.GAR.01,"Kolczyki K0182 Granat 2 x 0,50ct białe złoto",3795.16,3,K0182.B3.GAR.01,5906803053739,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/52560/K0182.B3.GAR.01_1.jpg,{},,1870.00,in stock,TAK,TAK
K0570.B3.COR.01,"Kolczyki K0570 Koral 2 x 0,65ct białe złoto",1958.77,3,K0570.B3.COR.01,5906803050707,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/47078/K0570.B3.COR.01_1.jpg,{},,910.00,in stock,TAK,TAK
K0076.B3.MOP.01,"Kolczyki K0076 Morganit 2 x 0,40ct białe złoto",2216.46,3,K0076.B3.MOP.01,5906803055849,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/61531/K0076.B3.MOP.01_1.jpg,{},,1060.00,in stock,TAK,TAK
K0076.B3.PEG.01,"Kolczyki K0076 Oliwin 2 x 0,60ct białe złoto",1657.42,3,K0076.B3.PEG.01,5906803052527,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46801/K0076.B3.PEG.01_1.jpg,{},,770.00,in stock,TAK,TAK
K0076.B3.TOP.01,"Kolczyki K0076 Różowy Topaz 2 x 0,60ct białe złoto",1657.42,3,K0076.B3.TOP.01,5906803052534,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46805/K0076.B3.TOP.01_1.jpg,{},,770.00,in stock,TAK,TAK
K0182.B3.TOP.01,"Kolczyki K0182 Różowy Topaz 2 x 0,50ct białe złoto",3835.75,3,K0182.B3.TOP.01,5906803053753,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/52564/K0182.B3.TOP.01_1.jpg,{},,1890.00,in stock,TAK,TAK
K0076.B3.RUR.01,"Kolczyki K0076 Rubin 2 x 0,60ct białe złoto",2279.19,3,K0076.B3.RUR.01,5906803052541,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46803/K0076.B3.RUR.01_1.jpg,{},,1090.00,in stock,TAK,TAK
K0422.B3.RUR.01,"Kolczyki K0422 Rubin 2 x 0,80ct białe złoto",5540.53,3,K0422.B3.RUR.01,5906803053043,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46977/K0422.B3.RUR.01_1.jpg,{},,2730.00,in stock,TAK,TAK
K0284.B3.RUR.01,"Kolczyki K0284 Rubin 2 x 0,15ct białe złoto",3876.35,3,K0284.B3.RUR.01,5906803006339,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/56744/K0284.B3.RUR.01_2.jpg,{},,1910.00,in stock,TAK,TAK
K0509.B3.RUR.01,"Kolczyki K0509 Rubin 2 x 0,60ct białe złoto",3511.03,3,K0509.B3.RUR.01,5906803008722,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/47041/K0509.B3.RUR.01_1.jpg,{},,1730.00,in stock,TAK,TAK
K0001.B3.RUR.01,"Kolczyki K0001 Rubin 2 x 0,60ct białe złoto",2279.19,3,K0001.B3.RUR.01,5906803005288,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/57168/K0001.B3.RUR.01_1.jpg,{},,1090.00,in stock,TAK,TAK
K0182.B3.RUR.01,"Kolczyki K0182 Rubin 2 x 0,60ct białe złoto",4343.13,3,K0182.B3.RUR.01,5906803053746,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/52562/K0182.B3.RUR.01_1.jpg,{},,2140.00,in stock,TAK,TAK
K0076.B3.SAB.01,"Kolczyki K0076 Szafir 2 x 0,50ct białe złoto",2279.19,3,K0076.B3.SAB.01,5906803052558,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46807/K0076.B3.SAB.01_1.jpg,{},,1090.00,in stock,TAK,TAK
K0422.B3.SAB.01,"Kolczyki K0422 Szafir 2 x 0,60ct białe złoto",6047.91,3,K0422.B3.SAB.01,5906803053050,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46979/K0422.B3.SAB.01_1.jpg,{},,2980.00,in stock,TAK,TAK
K0509.B3.SAB.01,"Kolczyki K0509 Szafir 2 x 0,50ct białe złoto",3511.03,3,K0509.B3.SAB.01,5906803008739,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/47043/K0509.B3.SAB.01_1.jpg,{},,1730.00,in stock,TAK,TAK
K0512.B3.SAB.01,"Kolczyki K0512 Szafir 2 x 0,30ct białe złoto",1506.75,3,K0512.B3.SAB.01,5906803008883,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/47065/K0512.B3.SAB.01_1.jpg,{},,700.00,in stock,TAK,TAK
K0513.B3.SAB.01,"Kolczyki K0513 Szafir 2 x 0,30ct białe złoto",1700.47,3,K0513.B3.SAB.01,5906803008913,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/55074/K0513.B3.SAB.01_1.jpg,{},,790.00,in stock,TAK,TAK
K0001.B3.SAB.01,"Kolczyki K0001 Szafir 2 x 0,70ct białe złoto",2279.19,3,K0001.B3.SAB.01,5906803005295,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/56532/K0001.B3.SAB.01_1.jpg,{},,1090.00,in stock,TAK,TAK
K0354.B3.SAB.01,"Kolczyki K0354 Szafir 2 x 0,70ct białe złoto",5398.47,3,K0354.B3.SAB.01,5906803008142,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/56775/K0354.B3.SAB.01_1.jpg,{},,2660.00,in stock,TAK,TAK
K0182.B3.SAB.01,"Kolczyki K0182 Szafir 2 x 0,70ct białe złoto",4343.13,3,K0182.B3.SAB.01,5906803053760,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/52566/K0182.B3.SAB.01_1.jpg,{},,2140.00,in stock,TAK,TAK
K0182.B3.EMG.01,"Kolczyki K0182 Szmaragd 2 x 0,40ct białe złoto",5439.06,3,K0182.B3.EMG.01,,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/52568/K0182.B3.EMG.01_1.jpg,{},,2680.00,in stock,TAK,TAK
K0076.B3.EMG.01,"Kolczyki K0076 Szmaragd 2 x 0,50ct białe złoto",3734.28,3,K0076.B3.EMG.01,5906803052565,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46809/K0076.B3.EMG.01_1.jpg,{},,1840.00,in stock,TAK,TAK
K0001.B3.EMG.01,"Kolczyki K0001 Szmaragd 2 x 0,40ct białe złoto",3429.85,3,K0001.B3.EMG.01,5906803005301,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/57161/K0001.B3.EMG.01_2.jpg,{},,1690.00,in stock,TAK,TAK
K0354.B3.EMG.01,"Kolczyki K0354 Szmaragd 2 x 0,40ct białe złoto",6413.22,3,K0354.B3.EMG.01,5906803046779,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/57504/K0354.B3.EMG.01_1.jpg,{},,3160.00,in stock,TAK,TAK
K0076.B3.TAP.01,"Kolczyki K0076 Tanzanit 2 x 0,50ct białe złoto",2087.92,3,K0076.B3.TAP.01,5906803052572,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46811/K0076.B3.TAP.01_1.jpg,{},,970.00,in stock,TAK,TAK
K0001.B3.TAP.01,"Kolczyki K0001 Tanzanit 2 x 0,40ct białe złoto",2049.18,3,K0001.B3.TAP.01,5906803005325,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/56536/K0001.B3.TAP.01_1.jpg,{},,980.00,in stock,TAK,TAK
K0182.B3.TAP.01,"Kolczyki K0182 Tanzanit 2 x 0,40ct białe złoto",4140.18,3,K0182.B3.TAP.01,5906803053791,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/52572/K0182.B3.TAP.01_1.jpg,{},,2040.00,in stock,TAK,TAK
K0076.B3.TOB.01,"Kolczyki K0076 Topaz Swiss 2 x 0,50ct białe złoto",1678.95,3,K0076.B3.TOB.01,5906803052473,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/52834/K0076.B3.TOB.01_1.jpg,{},,780.00,in stock,TAK,TAK
K0422.B3.TOB.01,"Kolczyki K0422 Topaz Swiss 2 x 0,65ct białe złoto",5195.52,3,K0422.B3.TOB.01,5906803053067,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46981/K0422.B3.TOB.01_1.jpg,{},,2560.00,in stock,TAK,TAK
K0400.B3.TOB.01,"Kolczyki K0400 Topaz Swiss 2 x 2,40ct białe złoto",4464.90,3,K0400.B3.TOB.01,5906803052237,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/51353/K0400.B3.TOB.01_1.jpg,{},,2200.00,in stock,TAK,TAK
K0040.B3.TOB.01,"Kolczyki K0040 Topaz Swiss 2 x 1,10ct białe złoto",3282.87,3,K0040.B3.TOB.01,5906803006872,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/56638/K0040.B3.TOB.01_1.jpg,{},,1570.00,in stock,TAK,TAK
K0006.B3.TOB.01,"Kolczyki K0006 Topaz Swiss 2 x 0,90ct białe złoto",2087.92,3,K0006.B3.TOB.01,5906803005554,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/56854/K0006.B3.TOB.01_1.jpg,{},,970.00,in stock,TAK,TAK
K0051.B3.TOB.01,"Kolczyki K0051 Topaz Swiss 2 x 1,40ct białe złoto",3632.80,3,K0051.B3.TOB.01,5906803007114,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/56642/K0051.B3.TOB.01_1.jpg,{},,1790.00,in stock,TAK,TAK
K0509.B3.TOB.01,"Kolczyki K0509 Topaz Swiss 2 x 0,50ct białe złoto",3031.95,3,K0509.B3.TOB.01,,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/47045/K0509.B3.TOB.01_1.jpg,{},,1450.00,in stock,TAK,TAK
K0001.B3.TOB.01,"Kolczyki K0001 Topaz Swiss 2 x 0,50ct białe złoto",1851.15,3,K0001.B3.TOB.01,5906803005318,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/56538/K0001.B3.TOB.01_1.jpg,{},,860.00,in stock,TAK,TAK
K0182.B3.TOB.01,"Kolczyki K0182 Topaz Swiss 2 x 0,50ct białe złoto",3856.05,3,K0182.B3.TOB.01,5906803053784,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/52570/K0182.B3.TOB.01_1.jpg,{},,1900.00,in stock,TAK,TAK
K0080.B3.TOB.01,"Kolczyki K0080 Topaz Swiss 2 x 1,70ct białe złoto",6169.68,3,K0080.B3.TOB.01,5906803007916,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/57903/K0080.B3.TOB.01_1.jpg,{},,3040.00,in stock,TAK,TAK
K0150.B3.TOB.01,"Kolczyki K0150 Topaz Swiss 2 x 3,00ct białe złoto",5073.75,3,K0150.B3.TOB.01,5906803005769,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/56695/K0150.B3.TOB.01_2.jpg,{},,2500.00,in stock,TAK,TAK
K0002.B3.TOB.01,"Kolczyki K0002 Topaz Swiss 2 x 1,20ct białe złoto",3429.85,3,K0002.B3.TOB.01,5906803005431,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/56582/K0002.B3.TOB.01_1.jpg,{},,1690.00,in stock,TAK,TAK
K0076.B3.TOL.01,"Kolczyki K0076 Topaz London Blue 2 x 0,50ct białe złoto",1722.00,3,K0076.B3.TOL.01,5906803052589,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46813/K0076.B3.TOL.01_1.jpg,{},,800.00,in stock,TAK,TAK
K0182.B3.TOL.01,"Kolczyki K0182 Topaz London Blue 2 x 0,50ct białe złoto",3876.35,3,K0182.B3.TOL.01,5906803053807,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/52574/K0182.B3.TOL.01_1.jpg,{},,1910.00,in stock,TAK,TAK
B0005.B3.RUR.01,"Bransoletka B0005 Rubin 0,15ct białe złoto",1306.26,3,B0005.B3.RUR.01,5906803000061,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/54614/B0005.B3.RUR.01_3.jpg,{},,590.00,in stock,TAK,TAK
B0005.B3.SAB.01,"Bransoletka B0005 Szafir 0,15ct białe złoto",1328.40,3,B0005.B3.SAB.01,5906803000078,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/54616/B0005.B3.SAB.01_3.jpg,{},,600.00,in stock,TAK,TAK
B0031.B3.DIW.01,Bransoletka B0031 z diamentami białe złoto,6169.68,3,B0031.B3.DIW.01,5906803000597,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46042/B0031.B3.DIW.01_1.jpg,{},,3040.00,in stock,TAK,TAK
B0031.B3.DIW.03,Bransoletka B0031 z diamentami białe złoto,10036.80,3,B0031.B3.DIW.03,5906803000610,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46046/B0031.B3.DIW.03_1.jpg,{},,5100.00,in stock,TAK,TAK
B0031.B3.DIW.05,Bransoletka B0031 z diamentami białe złoto,13402.08,3,B0031.B3.DIW.05,5906803000634,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46049/B0031.B3.DIW.05_1.jpg,{},,6810.00,in stock,TAK,TAK
B0008.B3.DIW.01,Bransoletka B0008 z diamentami białe złoto,1173.42,3,B0008.B3.DIW.01,5906803000153,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/61032/B0008.B3.DIW.01_3.jpg,{},,530.00,in stock,TAK,TAK
B0004.B3.DIW.01,"Bransoletka B0004 Diament 0,10ct białe złoto",1786.58,3,B0004.B3.DIW.01,5906803000030,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/54611/B0004.B3.DIW.01_1.jpg,{},,830.00,in stock,TAK,TAK
B0003.B3.DIW.01,"Bransoletka B0003 Diament 0,10ct białe złoto",1937.25,3,B0003.B3.DIW.01,5906803000016,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/56526/B0003.B3.DIW.01_1.jpg,{},,900.00,in stock,TAK,TAK
B0028.B3.DIW.02,Bransoletka B0028 z diamentami białe złoto,15468.48,3,B0028.B3.DIW.02,5906803000504,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46031/B0028.B3.DIW.02_1.jpg,{},,7860.00,in stock,TAK,TAK
B0034.B3.DIW.01,Bransoletka B0034 z diamentami białe złoto,20094.51,3,B0034.B3.DIW.01,5906803051025,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/45925/B0034.B3.DIW.01_1.jpg,{},,10540.00,in stock,TAK,TAK
B0035.B3.DIW.01,Bransoletka B0035 z diamentami białe złoto,30484.94,3,B0035.B3.DIW.01,5906803051032,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/45929/B0035.B3.DIW.01_1.jpg,{},,15990.00,in stock,TAK,TAK
B0036.B3.DIW.01,Bransoletka B0036 z diamentami białe złoto,39206.25,3,B0036.B3.DIW.01,5906803051049,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/45935/B0036.B3.DIW.01_1.jpg,{},,21250.00,in stock,TAK,TAK
B0006.B3.DIW.01,Bransoletka B0006 z diamentami białe złoto,2927.40,3,B0006.B3.DIW.01,5906803000122,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/45959/B0006.B3.DIW.01_1.jpg,{},,1400.00,in stock,TAK,TAK
B0031.B3.DIW.02,Bransoletka B0031 z diamentami białe złoto,6981.48,3,B0031.B3.DIW.02,5906803000603,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46044/B0031.B3.DIW.02_1.jpg,{},,3440.00,in stock,TAK,TAK
B0031.B3.DIW.04,Bransoletka B0031 z diamentami białe złoto,10705.92,3,B0031.B3.DIW.04,5906803000627,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46047/B0031.B3.DIW.04_1.jpg,{},,5440.00,in stock,TAK,TAK
B0031.B3.DIW.06,Bransoletka B0031 z diamentami białe złoto,14937.12,3,B0031.B3.DIW.06,5906803000641,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46051/B0031.B3.DIW.06_1.jpg,{},,7590.00,in stock,TAK,TAK
N0034.B3.DIW.01,Naszyjnik N0034 z diamentami białe złoto,1062.72,3,N0034.B3.DIW.01,5906803003215,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46208/N0034.B3.DIW.01_1.jpg,{},,480.00,in stock,TAK,TAK
N0044.B3.DIW.01,Naszyjnik N0044 z diamentami białe złoto,1416.96,3,N0044.B3.DIW.01,5906803003383,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46242/N0044.B3.DIW.01_1.jpg,{},,640.00,in stock,TAK,TAK
N0031.B3.RUR.01,Naszyjnik N0031 z diamentami białe złoto,1829.63,3,N0031.B3.RUR.01,5906803003079,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46193/N0031.B3.RUR.01_1.jpg,{},,850.00,in stock,TAK,TAK
N0033.B3.DIW.01,Naszyjnik N0033 z diamentami białe złoto,1372.68,3,N0033.B3.DIW.01,5906803003185,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46203/N0033.B3.DIW.01_1.jpg,{},,620.00,in stock,TAK,TAK
N0007.B3.DIW.01,Naszyjnik N0007 z diamentami białe złoto,1217.70,3,N0007.B3.DIW.01,5906803002362,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46091/N0007.B3.DIW.01_1.jpg,{},,550.00,in stock,TAK,TAK
N0015.B3.DIW.01,Naszyjnik N0015.z diamentami białe złoto,1261.98,3,N0015.B3.DIW.01,5906803002607,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46125/N0015.B3.DIW.01_1.jpg,{},,570.00,in stock,TAK,TAK
N0005.B3.DIW.01,Naszyjnik N0005 z diamentami białe złoto,1261.98,3,N0005.B3.DIW.01,5906803002300,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46083/N0005.B3.DIW.01_1.jpg,{},,570.00,in stock,TAK,TAK
N0027.B3.DIW.01,Naszyjnik N0027 z diamentami białe złoto,1372.68,3,N0027.B3.DIW.01,5906803002942,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46175/N0027.B3.DIW.01_1.jpg,{},,620.00,in stock,TAK,TAK
N0012.B3.DIW.01,Naszyjnik N0012 z diamentami białe złoto,1372.68,3,N0012.B3.DIW.01,5906803002515,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46111/N0012.B3.DIW.01_1.jpg,{},,620.00,in stock,TAK,TAK
N0021.B3.DIW.01,Naszyjnik N0021 z diamentami białe złoto,1420.65,3,N0021.B3.DIW.01,5906803002768,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46150/N0021.B3.DIW.01_1.jpg,{},,660.00,in stock,TAK,TAK
N0010.B3.DIW.01,Naszyjnik N0010 z diamentami białe złoto,1915.73,3,N0010.B3.DIW.01,5906803002454,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46103/N0010.B3.DIW.01_1.jpg,{},,890.00,in stock,TAK,TAK
N0017.B3.DIW.01,Naszyjnik N0017 z diamentami białe złoto,1416.96,3,N0017.B3.DIW.01,5906803002669,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46135/N0017.B3.DIW.01_1.jpg,{},,640.00,in stock,TAK,TAK
N0028.B3.DIW.01,Naszyjnik N0028 z diamentami białe złoto,1195.56,3,N0028.B3.DIW.01,5906803002973,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46179/N0028.B3.DIW.01_1.jpg,{},,540.00,in stock,TAK,TAK
N0022.B3.DIW.01,Naszyjnik N0022 z diamentami białe złoto,1614.38,3,N0022.B3.DIW.01,5906803002799,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46154/N0022.B3.DIW.01_1.jpg,{},,750.00,in stock,TAK,TAK
N0026.B3.DIW.01,Naszyjnik N0026 z diamentami białe złoto,1328.40,3,N0026.B3.DIW.01,5906803002911,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46171/N0026.B3.DIW.01_1.jpg,{},,600.00,in stock,TAK,TAK
N0024.B3.DIW.01,Naszyjnik N0024 z diamentami białe złoto,1439.10,3,N0024.B3.DIW.01,5906803002850,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46163/N0024.B3.DIW.01_1.jpg,{},,650.00,in stock,TAK,TAK
N0008.B3.DIW.01,Naszyjnik N0008 z diamentami białe złoto,1420.65,3,N0008.B3.DIW.01,5906803002393,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46095/N0008.B3.DIW.01_1.jpg,{},,660.00,in stock,TAK,TAK
N0019.B3.DIW.01,Naszyjnik N0019 z diamentami białe złoto,1657.42,3,N0019.B3.DIW.01,5906803002706,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46142/N0019.B3.DIW.01_1.jpg,{},,770.00,in stock,TAK,TAK
N0001.B3.DIW.01,Naszyjnik N0001 z diamentami białe złoto,1765.05,3,N0001.B3.DIW.01,5906803002188,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46067/N0001.B3.DIW.01_1.jpg,{},,820.00,in stock,TAK,TAK
N0020.B3.DIW.01,Naszyjnik N0020 z diamentami białe złoto,1894.20,3,N0020.B3.DIW.01,5906803002737,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46146/N0020.B3.DIW.01_1.jpg,{},,880.00,in stock,TAK,TAK
N0029.B3.DIW.01,Naszyjnik N0029 z diamentami białe złoto,1284.12,3,N0029.B3.DIW.01,5906803003000,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46183/N0029.B3.DIW.01_1.jpg,{},,580.00,in stock,TAK,TAK
N0003.B3.DIW.01,Naszyjnik N0003 z diamentami białe złoto,1506.75,3,N0003.B3.DIW.01,5906803002249,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46075/N0003.B3.DIW.01_1.jpg,{},,700.00,in stock,TAK,TAK
N0066.B3.DIW.01,Naszyjnik N0066 z diamentami białe złoto,1657.42,3,N0066.B3.DIW.01,5906803003703,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46306/N0066.B3.DIW.01_1.jpg,{},,770.00,in stock,TAK,TAK
N0006.B3.DIW.01,Naszyjnik N0006 z diamentami białe złoto,1306.26,3,N0006.B3.DIW.01,5906803002331,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46087/N0006.B3.DIW.01_1.jpg,{},,590.00,in stock,TAK,TAK
N0023.B3.DIW.01,Naszyjnik N0023 z diamentami białe złoto,1463.70,3,N0023.B3.DIW.01,5906803002829,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46159/N0023.B3.DIW.01_1.jpg,{},,680.00,in stock,TAK,TAK
N0025.B3.DIW.01,Naszyjnik N0025 z diamentami białe złoto,1614.38,3,N0025.B3.DIW.01,5906803002881,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46167/N0025.B3.DIW.01_1.jpg,{},,750.00,in stock,TAK,TAK
N0014.B3.DIW.01,Naszyjnik N0014 z diamentami białe złoto,1958.77,3,N0014.B3.DIW.01,5906803002577,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46120/N0014.B3.DIW.01_1.jpg,{},,910.00,in stock,TAK,TAK
N0016.B3.DIW.01,Naszyjnik N0016 z diamentami białe złoto,1872.67,3,N0016.B3.DIW.01,5906803002638,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/46129/N0016.B3.DIW.01_1.jpg,{},,870.00,in stock,TAK,TAK
